index,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
8827,469,31,4539.7427,3.79865,19.42777555,-895.1944832,0.28671,-20.56,32.75,-23.95,1.87,10.67,6.14
8828,394.15,30,9326.645,3.683077618,7.910373175,-1362.034445,0.19767,-7.84,39.77,-26,1.87,15.64,11.55
8829,484.15,33,8018.258,1.848611141,25.23392877,-1763.449874,0.14064,-16.51,39.17,-28.51,2.03,12.69,5.72
8830,452.15,20,2939.8917,3.371090187,16.25693022,-664.6284881,0.1811,-16.02,25.29,-18.49,1.45,8.26,7.75
8831,454.15,47,12515.6415,3.403052703,14.99760314,-1471.418681,0.14559,-14.72,49.62,-35.19,2.57,17,7.6
8832,399.15,40,10924.8539,7.46028305,27.28836439,-1424.997579,0.17491,-20.54,45.71,-31.41,2.35,16.64,4.91
8833,417.15,50,21832.4957,7.360898762,46.89882284,-1618.177696,0.16811,-24.86,55.38,-40.03,2.99,18.34,7.15
8834,457.15,39,9271.6106,1.980839645,28.07496149,-844.3654106,0.11941,-11.56,41.83,-30.14,2.22,13.91,5.8
8835,319.15,29,3492.3651,1.625500357,6.279721904,-538.3137186,0.19664,-7.18,29.19,-21.65,1.71,9.25,3.61
8836,549.15,33,7148.7164,9.62571473,68.50255257,-889.5165068,0.20592,-47.64,36.79,-25.67,2.02,13.14,3.53
8837,327.65,16,4068.4952,1.28169187,6.868274168,-2988.765554,0.1679,-6.56,22.9,-17.76,1.4,6.54,-0.25
8838,384.15,38,3882.7694,3.543351332,12.0255836,-771.45177,0.23761,-12.99,34.82,-24.42,1.84,12.24,6.81
8839,274.15,59,8150.3995,0.112408051,0.936429196,-748.1875014,0.34665,-1.31,55.72,-33.13,2.6,25.2,7.2
8840,370.15,26,6875.6496,2.404545556,22.19009498,-1063.178898,0.12902,-10.03,34.54,-24.55,1.89,11.88,4.19
8841,368,24,2764.2342,3.616723496,23.16224315,-650.8842908,0.1856,-18.93,27.24,-19.98,1.55,8.81,5.76
8842,409.15,17,2788.9961,3.370039862,29.80234914,-456.0486894,0.2048,-12.31,23.27,-15.86,1.27,8.68,6.58
8843,214.15,27,3446.168,0.119145667,4.132720099,-428.8434582,0.23545,-3.04,28.87,-20.36,1.67,10.18,4.82
8844,403.15,34,11567.2652,3.620276542,12.3594588,-1142.526656,0.15183,-15.69,41.02,-29.42,2.26,13.86,11.72
8845,482,42,11441.7686,4.387551952,18.92241908,-1165.110532,0.17782,-21.21,43.29,-32.11,2.37,13.55,7.92
8846,418.15,66,31576.978,4.774311672,28.9598855,-1827.673493,0.1895,-46.05,71.41,-44.99,3.5,29.92,15.92
8847,303.15,22,3876.6089,5.496583392,15.00584516,-872.3656437,0.1753,-12.49,28.14,-20.14,1.51,9.51,7.44
8848,515.15,22,5002.2161,5.170299621,20.45039407,-972.6265964,0.15944,-15.1,28.33,-21.5,1.61,8.44,5.86
8849,406.15,36,7160.6245,2.85400099,13.55131883,-920.2109636,0.18217,-12.84,39.63,-28.21,2.2,13.62,8.32
8850,343.15,20,4237.9064,2.928170222,11.66975856,-3086.180303,0.16853,-7.11,26.07,-19.31,1.52,8.28,5.71
8851,410.15,21,3029.7978,2.609548601,10.44907752,-553.5738621,0.18144,-12.04,25.17,-18.24,1.46,8.39,4.1
8852,529.15,21,2618.5797,5.392669734,21.61090519,-607.7392097,0.21701,-19.25,25.66,-19.01,1.52,8.17,3.5
8853,453.5,59,15847.5884,6.834354844,29.80615735,-1587.172891,0.16569,-26.11,61.78,-38.53,2.91,26.16,13.85
8854,507.15,79,21965.4082,4.927980923,29.92515984,-1582.997072,0.2304,-16.95,70.36,-45.24,3.36,28.47,13.75
8855,388.15,19,2259.2569,3.170978489,5.243993802,-597.4530801,0.16653,-8.8,23.28,-17.46,1.36,7.18,5.09
8856,334.15,13,1456.2777,2.120551414,11.69157562,-314.4282866,0.176,-88474.9,19.94,-16.57,1.33,4.7,1.23
8857,330,38,4722.7174,2.485585728,13.33478801,-826.2671076,0.17226,-11.2,37.64,-26.01,1.96,13.59,6.54
8858,334.15,13,2082.2937,2.370556553,11.63230336,-763.2265712,0.22409,-10.62,18.85,-14.35,1.19,5.69,1.52
8859,387.15,21,5286.0672,5.379189181,10.22242759,-1356.993575,0.14676,-7.92,29.23,-22.2,1.67,8.69,5.45
8860,474.45,26,2936.3271,0.920927826,7.91701546,-577.0433071,0.2618,-8.17,30.63,-20.33,1.66,11.97,8.35
8861,333.15,67,13223.3542,2.010492698,9.409282808,-1127.229006,0.23872,-7.2,56.69,-38.47,2.86,21.08,9.22
8862,372.15,73,13875.444,1.81329068,6.414355859,-1663.109024,0.24246,-6.73,64.6,-42.29,3.32,25.63,6.92
8863,387.15,35,6010.3946,1.190135564,7.909510819,-844.997654,0.20405,-12.98,37.48,-26.54,2.05,12.99,6.57
8864,348.15,29,3661.8381,3.701930703,13.36310343,-595.3953994,0.24664,-5.9,30.97,-21.36,1.76,11.37,7.9
8865,285.2,17,1824.0314,2.462893845,8.716858175,-476.163274,0.19686,-8.28,21.77,-16.11,1.3,6.96,4.14
8866,409.65,31,6673.1841,2.856446497,22.17037446,-784.6015739,0.16981,-13.9,34.7,-25.43,1.93,11.19,6.73
8867,583.15,23,3664.5243,7.319959132,11.66735757,-683.8817161,0.09294,-13.46,27.52,-20.46,1.58,8.64,3.38
8868,335.15,20,4785.4866,4.029323946,6.815317782,-1658.138429,0.16144,-7.42,29.87,-21.6,1.61,9.88,4.52
8869,372.15,20,2721.0749,7.267777439,9.713082155,-664.5843942,0.17323,-16.27,25.83,-18.57,1.47,8.73,8.71
8870,340.65,21,3636.3832,3.822248954,13.02835512,-897.3865165,0.15054,-9.24,27.29,-20.5,1.54,8.32,5.6
8871,393.15,41,23566.2409,2.835227522,21.57503967,-3142.320677,0.2629,-9.66,53.05,-34.08,2.09,21.07,17.3
8872,463.15,25,2739.1958,1.026288507,6.521525921,-647.3208364,0.21986,-14.76,27.18,-19.74,1.56,9,6.72
8873,487.15,34,7129.883,7.840979845,26.45342622,-1251.328028,0.17518,-24.61,38.91,-27.76,2.03,13.18,0.97
8874,447.15,28,1940.1308,3.567056888,9.122382405,-504.0305845,0.18646,-7.85,26.78,-19.53,1.51,8.76,4.86
8875,329.15,20,2377.0448,5.370452396,12.83087919,-614.6086823,0.18084,-8.65,24.8,-17.88,1.4,8.32,7.04
8876,415.15,32,5500.7991,3.107651028,22.0901833,-842.8392131,0.15358,-13.17,35.27,-25.13,1.92,12.07,8.01
8877,169.15,27,2300.6382,1.702047914,8.635519272,-390.929992,0.33844,-5.95,27.3,-19.37,1.62,9.55,4.29
8878,451.15,36,8553.1209,5.197730106,32.08599758,-1086.377887,0.12398,-15.25,42.53,-29.2,2.22,15.55,10.94
8879,378.15,23,3010.4401,6.383641394,23.67906896,-534.7030359,0.18484,-13.37,27.31,-19.28,1.5,9.53,5.74
8880,387.15,30,4839.3604,2.80101852,14.95202363,-709.4353276,0.12796,-8.87,32.59,-24.26,1.81,10.14,6
8881,329.15,17,4587.7502,3.711374431,6.522697591,-5617.666348,0.16622,-6.57,26.33,-20.15,1.59,7.78,4.75
8882,308.15,15,5834.6492,2.070348227,9.8848079,-5512.402903,0.19482,-6.31,24.19,-18.13,1.44,7.5,2.39
8883,348.65,18,5239.142,5.869788615,15.73016066,-1714.795903,0.15725,-9.36,27.53,-21.45,1.58,7.66,2.8
8884,434.15,45,11544.139,2.968569991,25.1976015,-1188.186479,0.15751,-15.78,49.04,-33.86,2.55,17.73,9.63
8885,439.15,38,11653.1579,6.128284319,28.31139703,-1712.754104,0.11811,-17.12,43.53,-32.18,2.35,13.71,5
8886,478.65,53,10215.7871,6.15859494,33.77142133,-1117.964973,0.18323,-19.96,47.54,-33.06,2.41,16.89,8.04
8887,447.15,36,9815.5924,0.556770141,20.70062294,-770.9991034,0.18338,-9.26,38.96,-28.47,2.22,12.71,7.09
8888,305.15,14,2898.682,1.964669038,11.35260567,-757.9838493,0.20005,-86493.11,23.02,-18.6,1.49,5.91,1.65
8889,307.15,15,1943.4199,3.144094639,8.998477826,-929.62314,0.21806,-5.69,21.92,-15.81,1.25,7.36,4.35
8890,336.15,35,4647.2518,1.813157034,9.430057902,-766.194672,0.20907,-12.46,36.5,-25.16,1.99,13.33,4.28
8891,479.15,32,4764.7611,3.323696478,15.69358525,-876.1223957,0.17832,-17.76,36.06,-25.01,1.97,13.02,8.03
8892,473.15,33,10554.3397,12.14409109,21.82953514,-1435.896524,0.14196,-17.26,40.62,-28.84,2.08,13.85,5.01
8893,404.15,13,2769.3703,3.542111984,8.545623219,-3334.040308,0.18964,-9.88,21.46,-16.86,1.39,5.99,0.96
8894,331.65,20,2298.933,1.16446772,4.726659173,-801.3193919,0.19007,-8.05,25.01,-19.02,1.48,7.47,2.2
8895,380.15,18,3667.5493,2.784738079,12.13139048,-3490.517112,0.19364,-11.2,26.35,-19.42,1.56,8.49,4.3
8896,366.15,23,2753.2404,4.322276785,17.29740887,-612.7171648,0.20177,-16.59,27.24,-19.74,1.58,9.09,6.14
8897,503.15,34,4505.8185,0.075293758,9.804274587,-770.4918875,0.19204,-5.7,34.47,-24.63,1.81,11.65,4.94
8898,492.15,38,4779.175,2.833340138,6.98871475,-751.2927555,0.14069,-8.54,37.79,-26.13,2.03,13.68,7.15
8899,454.15,27,4358.3118,7.270943054,18.29055295,-744.3323021,0.1579,-18.68,30.62,-22.59,1.74,9.77,6.33
8900,488.15,63,15898.0702,3.094954131,17.12203182,-1765.615474,0.1533,-17.25,63.05,-40.97,3,25.08,9.79
8901,492.15,56,13709.7158,4.224948627,55.14304392,-2076.460848,0.17703,-27.06,52.25,-35.8,2.61,19.06,8.75
8902,394.15,42,17975.2363,2.59201542,18.96776732,-1716.72979,0.13593,-19.63,49.95,-35.68,2.63,16.89,9.15
8903,398.15,30,5770.7316,2.907244092,17.14829705,-784.4398906,0.13085,-9.63,33.03,-25.03,1.81,9.81,5.45
8904,511.15,62,11181.718,5.892894666,28.61773112,-1534.438549,0.17936,-26.45,54.92,-35.77,2.58,21.74,11.86
8905,360.15,18,3426.8886,5.006741953,9.910108773,-1714.807704,0.16034,-8.88,27.29,-21.08,1.56,7.77,3.03
8906,450.15,27,6438.7114,8.06777555,15.80395368,-1117.550096,0.16536,-16.18,33.46,-25.3,1.89,10.06,3.42
8907,439.15,32,6365.812,2.412494255,25.00947079,-876.8732501,0.1224,-19,36.75,-26.07,1.97,12.65,5.06
8908,333.15,19,2607.7685,5.924787396,17.68455155,-552.366555,0.20713,-12.01,25.34,-17.82,1.44,8.96,7.18
8909,425.65,39,6164.5875,0.308149006,4.789239697,-715.212529,0.19674,-6.43,39.69,-26.91,2.07,14.85,5.66
8910,522.15,49,16903.2629,4.206521742,21.23864609,-1241.741854,0.14195,-17.21,53.12,-36.78,2.73,19.07,7.23
8911,321.15,44,5587.1795,0.944275114,9.465123092,-1598.164153,0.2167,-5.66,43.34,-28.25,2.16,17.25,6.49
8912,456.15,39,11112.4294,0.909571245,37.68841331,-1644.277311,0.1311,-27.25,45.99,-31.85,2.32,16.46,8.84
8913,355.65,14,2572.8496,3.791051698,10.22901292,-1301.86931,0.20562,-11.66,22.16,-17.08,1.39,6.47,3.97
8914,456.65,49,11632.3345,10.74733099,53.11987511,-1302.233774,0.15287,-21.78,49.23,-33.69,2.49,18.03,8.05
8915,456.15,26,10303.5113,1.141885717,9.31070192,-2640.410455,0.1399,-12.69,38.54,-28.67,2.1,11.98,7.15
8916,330.15,17,1945.2744,3.210847287,7.738686554,-819.9738669,0.16705,-8.05,23.08,-17.61,1.33,6.8,4.68
8917,390.9,23,3394.0708,3.92665342,24.15157926,-741.0922101,0.20327,-18.18,27.11,-19.79,1.59,8.91,4.65
8918,453.5,26,8946.5768,2.151756541,11.14924226,-1663.249529,0.12701,-10.92,35.57,-26.23,1.97,11.31,5.63
8919,324.15,10,3269.9874,0.850284035,4.251105536,-5405.926923,0.22018,-5.87,19.7,-15.74,1.31,5.27,-1.63
8920,444.15,35,5278.6791,0.425350173,10.1199572,-808.6432713,0.10873,-7.09,35.58,-26.82,1.92,10.68,4.73
8921,401.15,29,6067.5491,5.828768784,30.25544446,-894.8061327,0.17022,-19.5,34.26,-24.08,1.86,12.05,8.21
8922,489.15,58,10962.469,2.082652554,14.35585984,-1307.757541,0.12247,-13.29,52.68,-35.76,2.67,19.59,10.7
8923,471.15,22,2545.9066,6.631866528,17.99728504,-591.6969158,0.17083,-16.88,25.79,-19.46,1.52,7.84,4.96
8924,333.15,27,2647.7276,4.48710122,12.70184087,-578.0772584,0.23215,-11.78,28.89,-20.28,1.61,10.22,5.94
8925,280.15,45,10371.958,2.019055069,22.84518625,-949.7944865,0.2633,-4.62,45.37,-31.53,2.54,16.37,5.4
8926,448.15,17,2761.7954,4.062615248,11.73754044,-724.5401874,0.17464,-12.55,23.8,-17.43,1.35,7.72,8.17
8927,411.15,20,4151.6008,3.160878073,5.521621988,-3430.092778,0.15721,-8.85,27.69,-21.2,1.61,8.09,3.81
8928,352.15,36,11233.0028,3.836132536,19.19383728,-3453.916552,0.16394,-12.15,42.96,-30.02,2.33,15.27,7.15
8929,428.15,28,4782.424,2.9622299,25.43502641,-1154.973237,0.18497,-21.34,33.95,-24.95,1.95,10.95,7.5
8930,146.15,16,663.5747,0.165141061,1.255716608,-234.6520849,0.26315,-1.2,17.68,-13.41,1.17,5.44,2.88
8931,311.15,16,2135.1327,2.048849055,14.1783066,-1121.123957,0.16315,-10.11,22.78,-17.55,1.35,6.58,3.35
8932,590.15,56,11392.2922,1.073863357,9.802432273,-1382.374861,0.19726,-14.35,53.24,-35.8,2.53,19.96,7.63
8933,357.15,18,3026.3483,2.312874525,12.32505094,-1018.958236,0.22229,-9.77,25.43,-18.46,1.47,8.43,5.73
8934,487.15,72,14972.7986,4.493231778,25.29903604,-1727.566346,0.17728,-25.43,64.95,-39.28,2.83,28.5,14.42
8935,415.65,31,4424.7548,5.250159815,23.71333664,-709.5925041,0.15042,-12.48,30.86,-22.83,1.75,9.78,3.12
8936,370.15,26,2057.2048,4.570335693,14.26246632,-481.9538427,0.22175,-12.94,28.02,-18.79,1.51,10.74,6.72
8937,313.15,32,6086.519,2.533253728,18.70327828,-784.862327,0.21778,-15.06,35.62,-25.34,2,12.28,6.58
8938,395.15,19,3618.931,4.735160092,16.40278167,-1198.311511,0.14749,-14.5,26.09,-20.42,1.52,7.2,3.21
8939,335.15,18,2544.3231,4.411796878,14.73459958,-562.0390174,0.16092,-92160.74,26.64,-20.26,1.59,7.98,7.24
8940,408.15,33,5005.6875,0.32262035,8.01650525,-507.3475316,0.18668,-4.03,35.97,-24.09,1.97,13.84,6.94
8941,197.15,47,6973.7756,0.332088151,1.588360834,-1783.239273,0.31515,-5.39,55.96,-25.65,2.39,32.7,13.94
8942,363.15,29,5337.7061,3.633308444,21.80539449,-1031.388251,0.16838,-13.22,34.25,-24.84,1.89,11.3,5.15
8943,376.15,27,4470.6224,2.119318766,13.12968074,-632.9929486,0.15886,-8.21,30.8,-23,1.73,9.53,3.83
8944,439.15,36,3850.1436,0.24722334,12.50463882,-695.9828059,0.17972,-8.74,34.88,-24.47,1.91,12.31,5.46
8945,318.15,14,4140.0615,2.470653739,9.305857634,-2869.192407,0.19784,-99759.37,23.6,-19.32,1.54,5.82,0.79
8946,525.15,60,9320.7947,0.764761303,17.60041385,-1271.832032,0.21112,-16.6,50.15,-34.53,2.49,18.12,8.07
8947,348.15,27,7782.4846,2.077718655,18.27850711,-1617.324277,0.18562,-10.24,34.61,-25.9,1.97,10.68,2.66
8948,332.15,17,3176.8954,3.299879928,8.032578082,-1042.677598,0.21587,-8.52,24.79,-17.98,1.34,8.15,5.39
8949,483.15,18,1704.21,3.012698677,13.01621413,-493.4048845,0.2082,-13.63,22.24,-16.5,1.35,7.08,4.32
8950,572.15,44,12546.5815,8.690258768,25.5673581,-1315.598325,0.13763,-29.58,47.6,-32.05,2.37,17.91,11.31
8951,432,61,14095.0497,1.652794137,9.156133372,-1223.493844,0.23156,-13.58,57.06,-39.17,2.98,20.88,6.01
8952,403,29,4670.177,2.156195235,26.93230754,-633.4343789,0.19577,-13.92,32.04,-23.37,1.86,10.54,6.61
8953,353.15,22,3388.4532,2.173477391,8.656884449,-3071.214527,0.16986,-6.53,27.57,-20.7,1.6,8.47,4.22
8954,392.15,28,3753.0856,2.184301877,11.05397815,-575.2171895,0.22099,-10.58,31.2,-21.74,1.74,11.2,4.28
8955,424.15,35,10463.5719,2.3121371,24.41807584,-1669.58893,0.10196,-16.52,42.98,-29.97,2.21,15.22,6.16
8956,496.15,34,8964.0033,6.511604102,16.83718788,-1122.337677,0.15217,-22.66,40.51,-27.45,2.09,15.15,11.34
8957,138.15,12,3704.0388,2.676174933,3.62291169,-1824.716396,0.30017,-3.43,22.85,-15.03,1.41,9.23,2.81
8958,429.15,58,18185.385,0.419419575,7.164442052,-1383.485803,0.1957,-14.41,63.33,-40.98,3.23,25.58,12.41
8959,323.15,36,7473.598,1.306887344,5.804590487,-808.7510844,0.19025,-9.5,41.93,-28.54,2.27,15.66,7.52
8960,326.15,19,1531.1121,1.294948991,7.04576414,-419.3685197,0.24395,-9.66,22.23,-16.38,1.37,7.22,3.27
8961,314.15,44,5459.7925,1.690122309,4.178298618,-990.1745816,0.21413,-5.43,44.48,-26.92,2.18,19.74,9.19
8962,459.15,30,9140.0343,5.052610178,10.33339641,-1421.351729,0.16327,-12.54,38.38,-27.17,1.98,13.19,6.77
8963,215.15,21,4106.3182,2.748879372,10.06146006,-1205.406998,0.31677,-8.77,28.16,-18.97,1.33,10.52,7.8
8964,362.15,28,7585.1301,3.949300511,17.64690363,-840.4428276,0.1881,-12.9,34.17,-24.83,1.89,11.23,8.01
8965,347.15,15,3142.9642,4.54941768,6.707521738,-1294.517406,0.13627,-7.67,22.92,-18.13,1.4,6.19,5.12
8966,434.15,38,13039.9145,5.321072506,13.30501338,-6246.15222,0.1113,-16.6,46.92,-32.12,2.39,17.19,9.76
8967,365.15,17,3578.1341,5.145902249,11.04935656,-1030.691812,0.14934,-14.6,24.77,-18.01,1.46,8.21,4.7
8968,335.9,24,2950.6096,1.175813871,8.089544161,-575.8347086,0.2227,-9.73,26.91,-19.76,1.59,8.74,4.65
8969,466.27,31,5818.5085,8.598578517,26.78215647,-1215.008586,0.18919,-26.15,36.94,-26.02,2.01,12.93,5.17
8970,476.15,40,15349.6984,5.364975574,49.44450124,-1623.658158,0.18265,-26.16,49.36,-33.1,2.48,18.74,18.08
8971,449.15,18,1982.7985,7.409476112,16.05848876,-493.4124009,0.23106,-14.58,22.44,-16.51,1.35,7.29,4.66
8972,343.15,22,2123.1192,4.998149823,11.12829168,-537.5659463,0.21668,-11.11,25.49,-18.19,1.44,8.74,5.48
8973,382.15,28,3083.1796,4.730699579,14.97330511,-690.4147979,0.23407,-11.24,29.02,-20.89,1.63,9.76,6.46
8974,322.15,19,3217.6705,2.66548728,14.04633996,-858.2854249,0.15544,-9.19,25.78,-19.32,1.51,7.97,6.22
8975,324.15,19,2835.8557,4.618935506,12.69072699,-643.5478153,0.16439,-9.13,25.7,-18.24,1.45,8.91,9.28
8976,477.15,38,9708.6473,5.259829443,19.1656343,-1572.988653,0.13833,-17.72,46.54,-30.89,2.33,17.98,9.12
8977,195.15,6,562.4395,1.156378463,2.339386037,-376.2706873,0.28031,-2.04,11.95,-8.27,0.7,4.39,4.73
8978,369.15,15,4333.019,3.408178766,3.669478562,-1339.973508,0.16822,-8.82,23.65,-17.81,1.43,7.27,4.96
8979,346.15,33,8878.4925,0.056927849,14.53086132,-657.4220616,0.15926,-6.67,38.12,-26.96,2.12,13.28,6.46
8980,434.15,19,4932.8201,3.691024385,19.47489642,-1289.372177,0.18483,-16.04,28.42,-20.46,1.59,9.55,10.61
8981,306.15,11,1538.6557,2.494402626,8.447245629,-322.4972092,0.26121,-11.7,15.12,-11.38,1.01,4.76,3.81
8982,346.65,17,2635.6634,7.052794777,13.59560323,-877.7681648,0.20515,-12.09,23.52,-17.19,1.41,7.74,4.03
8983,372.25,35,15869.8933,2.128221448,17.09231734,-2666.770463,0.26789,-8.28,46.18,-29.75,1.86,18.29,15.14
8984,404.15,17,1309.3542,5.881085108,13.41989158,-364.0403957,0.19701,-16.56,19.65,-14.92,1.26,6,3.7
8985,499.15,39,11826.7522,5.128678908,44.9501248,-1590.193023,0.12794,-25.84,46.25,-32.22,2.37,16.4,8.01
8986,491.15,20,2567.962,6.684681641,16.49424406,-565.7658966,0.15359,-23.55,23.76,-18.11,1.44,7.08,2.57
8987,399.15,43,14112.4974,2.264442406,27.79146799,-1257.340762,0.14047,-20.86,50.17,-34.33,2.57,18.42,10.42
8988,440.15,25,4142.3936,7.032248011,22.5697628,-702.1273721,0.12945,-23.86,29.42,-22,1.67,9.09,4.92
8989,512.15,28,5411.4548,2.878376921,21.76678146,-869.8404069,0.12619,-21.44,34.02,-24.23,1.85,11.64,6.17
8990,342.15,26,3949.6927,5.826538067,12.10291013,-892.4836464,0.16994,-16.12,32.07,-22.5,1.75,11.32,10.23
8991,464.15,44,17574.1672,7.833355567,35.10762779,-1461.624636,0.14213,-24.77,50.61,-35.51,2.59,17.69,11.55
8992,348.15,17,1581.506,3.065520134,12.73658295,-360.1936766,0.24526,-11.42,20.35,-15.21,1.29,6.44,3.01
8993,303.15,18,4004.8704,4.779952589,11.40315239,-1159.447871,0.19889,-9.54,25.82,-18.57,1.43,8.68,5.62
8994,323.65,19,1421.2073,1.219802263,11.7940521,-419.3635621,0.25028,-11.52,22.37,-16.59,1.39,7.17,3.2
8995,412.15,32,9797.9859,2.416958183,12.32769259,-1696.55745,0.18159,-14.34,40.64,-29.66,2.23,13.2,5.36
8996,478.15,40,8904.1249,5.232081611,19.32901084,-1441.332915,0.17477,-25.59,45.98,-31.56,2.44,16.85,9.1
8997,462.15,40,17253.8345,7.673845529,30.6645184,-2046.349419,0.10044,-23.83,50.25,-36.03,2.58,16.8,11.16
8998,417.15,37,6951.7431,4.356278436,18.62686803,-884.1144542,0.17407,-11.84,40.23,-28.36,2.15,14.02,7.34
8999,510.15,52,9998.2385,2.664986159,11.34335289,-1229.158138,0.13132,-12.73,46.85,-34.21,2.52,15.16,8.75
9000,340.15,15,2770.4673,4.788043119,16.63413949,-843.2372394,0.18247,-9.15,21.64,-15.96,1.32,7,3.87
9001,355.15,17,1476.0091,4.211768409,13.37617872,-459.1330377,0.22591,-13.34,20.89,-15.38,1.29,6.8,5.04
9002,551.15,44,11291.2983,5.004297052,11.595948,-1071.191963,0.17836,-20.86,44.42,-31.94,2.39,14.87,5.97
9003,424.15,19,4482.4791,0.548230873,16.8403173,-3110.294717,0.19465,-11.72,26.2,-19.57,1.53,8.17,4.72
9004,450.15,34,7660.2984,4.908647233,18.08833857,-919.0189489,0.14653,-15.79,38.48,-27.68,2.1,12.9,8.32
9005,413.15,18,2549.6436,2.549004712,11.43722408,-487.8822055,0.17293,-102337.45,26.19,-20.84,1.6,6.95,3.48
9006,437.65,91,21046.1907,2.112989307,16.90756587,-2836.119478,0.2128,-23.69,86.86,-47.59,3.57,42.84,17.93
9007,337.15,20,2788.5669,2.989728822,8.808252854,-859.2979679,0.17185,-8.35,25.25,-19.27,1.45,7.43,4.64
9008,476.15,12,2164.4263,0.955601915,3.429878218,-2894.322111,0.21228,-6.32,18.82,-14.73,1.22,5.31,1.35
9009,339.15,24,1895.8266,1.249630301,4.136349334,-501.5916932,0.22589,-6.61,25.76,-18.88,1.52,8.4,3.62
9010,470.65,20,3445.7097,7.58306291,13.3041408,-751.9250643,0.14471,-17.23,25.83,-19.39,1.54,7.99,9.37
9011,406.15,14,1283.8019,4.373489963,6.965605006,-470.0201651,0.20259,-13.81,19.05,-14.21,1.18,6.02,5.08
9012,387,25,4435.8321,4.409809414,16.24769046,-1008.100565,0.17156,-13.86,30.86,-23.02,1.74,9.58,5.15
9013,449.15,30,9286.3805,3.921484154,4.808946034,-1462.871874,0.15127,-9.9,38.37,-27.44,2.01,12.94,5.15
9014,388.15,19,2934.1852,2.29804874,8.421274994,-833.0168695,0.18328,-9.99,25.61,-18.65,1.41,8.36,7.91
9015,325.15,26,2515.9308,1.509951897,9.21872255,-502.8008446,0.23062,-7.9,27.89,-19.57,1.58,9.9,4.63
9016,383.15,14,3974.07,3.164432357,9.318597122,-3276.446604,0.1736,-8.71,22.28,-17.17,1.36,6.47,3.44
9017,332.15,80,25873.697,0.75871809,10.1309415,-1587.69401,0.32939,-13.99,78.98,-49.77,3.98,33.19,12.33
9018,331.15,12,1361.444,3.638728884,12.07289561,-504.9232281,0.2674,-11.54,17.14,-12.52,1.02,5.64,4.88
9019,418.15,16,4266.0485,1.755863517,4.231761684,-5484.58018,0.1846,-6.84,24.47,-19.11,1.56,6.91,0.78
9020,321.15,20,2137.3731,3.853086099,8.159819,-825.8412885,0.20039,-8.52,24.44,-18.31,1.48,7.61,3.75
9021,319.15,17,2616.5856,1.614443839,7.510043261,-620.4402387,0.20957,-6.13,22.07,-16.4,1.27,6.94,5.9
9022,360.15,12,1820.2104,5.522381897,10.94026826,-800.1127806,0.19972,-11.04,19.92,-14.43,1.19,6.69,3.29
9023,433.15,36,8857.4568,6.297343018,33.41324663,-1310.47501,0.17475,-22.99,41.61,-29.97,2.21,13.85,5.08
9024,378.15,23,2685.8706,1.868352124,12.49962074,-612.6966534,0.15856,-8.98,26.71,-19.65,1.54,8.6,6.41
9025,420.15,40,16503.0893,2.422374038,37.93630759,-2137.1963,0.15426,-22,50.49,-34.79,2.63,18.34,10.51
9026,372.15,14,2255.1113,3.160872978,11.70693818,-1182.281289,0.18965,-7.04,21.63,-17.09,1.31,5.85,1.87
9027,382.15,11,1786.4811,2.412032921,4.70118973,-720.4764519,0.19271,-4.58,18.46,-14,1.12,5.58,5.8
9028,377.15,46,7740.1596,1.053247113,9.79620501,-927.0339996,0.19191,-6.98,45.05,-31.55,2.46,15.96,6.91
9029,444.15,35,12053.4439,6.045168575,7.192719183,-1392.739581,0.13046,-14.11,41.39,-30.4,2.26,13.25,5.02
9030,420.15,40,11910.6997,6.322290792,34.4681255,-1146.893013,0.11946,-18.67,44.36,-31.48,2.35,15.22,10.5
9031,307.15,27,5803.5013,1.563165263,25.29764722,-727.3286871,0.20149,-10.27,32.08,-23.19,1.85,10.73,8
9032,388.15,39,5639.0592,1.616896626,7.174054812,-823.508855,0.18871,-8.91,38.72,-27.72,2.09,13.08,1.76
9033,359.65,39,8052.6107,2.382475782,6.878660684,-697.4416752,0.26555,-13.21,39.51,-26.78,2.17,14.91,6.37
9034,324.15,17,3841.6433,3.993932761,11.28589831,-635.4285055,0.17892,-86403.44,25.63,-19.91,1.5,7.22,4.63
9035,370.15,43,16727.9494,4.39566286,11.81352264,-2441.722296,0.20515,-9.75,52.58,-32.96,2.2,21.82,14.36
9036,425.15,36,15694.1228,1.434440706,10.35177305,-2022.67666,0.15353,-18.45,46.2,-33.06,2.48,15.62,8.59
9037,305.15,27,5259.2682,4.255005421,19.56689685,-1037.650074,0.18265,-11.12,32.14,-23.41,1.85,10.59,6.13
9038,325.15,11,1983.9529,3.762424528,9.084625359,-1125.932794,0.19161,-6.18,19.26,-15.04,1.19,5.41,4.24
9039,469.15,61,14964.6633,1.439821965,18.89889875,-1197.823109,0.2356,-11.43,53.8,-37.11,2.74,19.44,8.7
